99354
85454
80645
75811
74244
71000
61673
60832
60441
60361
57000
55000
54851
54600
54010
53332
52500
52409
51500
51082
50186
50000
50000
49780
49000
48712
48707
48000
47405
45500
45276
42785
42449
42100
41842
40500
40157
39460
38285
36230
36017
35624
35470
35303
34988
34600
34596
34462
34000
33597
32939
32689
32609
32500
32076
31800
31154
31127
30660
30576
30311
30210
30150
30079
30044
30000
30000
28100
27877
27828
27740
27010
26828
26747
26512
26309
25700
25534
25404
25172
25133
24890
24493
24487
24224
24000
23500
23325
23142
23009
22546
22524
22374
22222
22199
22000
21877
21684
21500
21497
20520
20421
20224
20146
20085
20005
19553
18890
18500
18439
18128
18126
18000
17700
17420
16480
16220
16000
15998
15660
15489
15460
15231
14209
13742
12085
11380
10887
10673
10660
10122
9200
8016
7918
6310
6078
